index,ground_truth,prediction,correct,edit_distance,gt_length,pred_length
18840,COYER,COYER,True,0,5,5
18841,WHALERS,WHALERS,True,0,7,7
18842,MIXTURES,MIXTURES,True,0,8,8
18843,UNSUSPECTING,UNSUSPECTING,True,0,12,12
18844,CONED,CONED,True,0,5,5
18845,ORANGUTAN,ORANGUTAN,True,0,9,9
18846,WEISS,WEISS,True,0,5,5
18847,POWERPOINT,POWERPOINT,True,0,10,10
18848,INFLUENCE,INFLLUENCE,False,1,9,10
18849,STABILIZATION,STABILIZATION,True,0,13,13
18850,SEATO,SEATO,True,0,5,5
18851,PITCHING,PITCHING,True,0,8,8
18852,UNFETTER,UNFETTER,True,0,8,8
18853,MEANIES,MEANIES,True,0,7,7
18854,ACCOLADES,ACCOLADS,False,1,9,8
18855,DOUBTER,DOUBTER,True,0,7,7
18856,OCULIST,OCULIST,True,0,7,7
18857,CHENILLE,CHENILLE,True,0,8,8
18858,EQUANIMITY,EQUANIMITY,True,0,10,10
18859,MINIBUSES,MINIBUSES,True,0,9,9
18860,RAMIFICATIONS,RAMIFICATIONS,True,0,13,13
18861,PLAYFULNESS,PLAYFULNESS,True,0,11,11
18862,YUGOSLAVIAN,YUGOSLAVIAN,True,0,11,11
18863,ACCENTURE,ACCENTURE,True,0,9,9
18864,FITFUL,FITFUL,True,0,6,6
18865,WHITTLE,WHITLE,False,1,7,6
18866,REGISTRANT,REGISTRANT,True,0,10,10
18867,INSTRUMENTALISTS,INSTRUMENTALINS,False,2,16,15
18868,FICKLENESS,FICKLENESS,True,0,10,10
18869,TINKERTOY,TINKERTOY,True,0,9,9
18870,KEEN,KERN,False,1,4,4
18871,VENGEANCE,VENGEANCE,True,0,9,9
18872,WEAN,WEAN,True,0,4,4
18873,GOLLY,GOLLY,True,0,5,5
18874,IMPACTS,IMPACTS,True,0,7,7
18875,EDNA,EDNA,True,0,4,4
18876,EMBEDS,EMBEDS,True,0,6,6
18877,HOTHOUSES,HOTHOUSES,True,0,9,9
18878,MISNAMING,MISHANNG,False,3,9,8
18879,SHISH,SHISH,True,0,5,5
18880,WORLDVIEWS,MORLDRIOWS,False,3,10,10
18881,TEAL,TEAL,True,0,4,4
18882,WINDCHEATERS,WINDCHOSTERS,False,2,12,12
18883,CLINK,CLINK,True,0,5,5
18884,UNPRETENTIOUS,UNPRETENTIOUS,True,0,13,13
18885,BOLSTERED,BOLARED,False,3,9,7
18886,RECOURSE,RECOURSE,True,0,8,8
18887,PERMEATES,PERMEATES,True,0,9,9
18888,ADVISING,ADVISING,True,0,8,8
18889,DEFACER,DEFACER,True,0,7,7
18890,PHONEMIC,PHONEMIC,True,0,8,8
18891,HEINE,HEINE,True,0,5,5
18892,SIDEBARS,SIDEBARS,True,0,8,8
18893,RESOLVING,RESOLVING,True,0,9,9
18894,DARES,DARES,True,0,5,5
18895,SUDS,SUDS,True,0,4,4
18896,ZINCKED,ZINCKED,True,0,7,7
18897,SILL,SIL,False,1,4,3
18898,ODS,ODS,True,0,3,3
18899,SWARMED,SWARMED,True,0,7,7
18900,IVANHOE,IVANHOE,True,0,7,7
18901,LIGNEOUS,LIGNEOUS,True,0,8,8
18902,HEPPEST,HEPPENT,False,1,7,7
18903,COLEMAN,COLEMAN,True,0,7,7
18904,FAKIR,LOKS,False,4,5,4
18905,FIGUREHEADS,FIGUREHEADS,True,0,11,11
18906,GOOFINESS,GOOFINESS,True,0,9,9
18907,MISREPRESENTED,MISREPRESENTED,True,0,14,14
18908,DISTRIBUTIVE,DISTRIBUTIVE,True,0,12,12
18909,NEOCONSERVATIVE,NONCONSERVATIVE,False,2,15,15
18910,SQUEEGEE,SQUEEGEE,True,0,8,8
18911,TENURES,TENURES,True,0,7,7
18912,LADED,LADED,True,0,5,5
18913,CESSION,CESSION,True,0,7,7
18914,TRUNCATE,TRUNCATE,True,0,8,8
18915,UNSANCTIONED,UNSANCTIONED,True,0,12,12
18916,DEPREDATION,DEPREDATION,True,0,11,11
18917,SIX,SIX,True,0,3,3
18918,LUX,LUX,True,0,3,3
18919,LAVENDER,LAVENDER,True,0,8,8
18920,CABINETMAKER,CABINETMAKER,True,0,12,12
18921,SATELLITING,SATELLITING,True,0,11,11
18922,ASSIGNS,ASSIGNS,True,0,7,7
18923,SIDESHOWS,SIDESHOWS,True,0,9,9
18924,ARIAS,ARIAS,True,0,5,5
18925,DESCENDING,DESCENDING,True,0,10,10
18926,CORNMEAL,COULIL,False,5,8,6
18927,SHOW,SHOW,True,0,4,4
18928,JOGGER,JOGGER,True,0,6,6
18929,FLUIDLY,FLUIDILY,False,1,7,8
18930,RIGOROUSNESS,RIGOROUSNESS,True,0,12,12
18931,YOGURT,YOGURT,True,0,6,6
18932,MOIETY,MOLENG,False,3,6,6
18933,HANDY,HANDY,True,0,5,5
18934,WINCHESTERS,WINCHESTERS,True,0,11,11
18935,HIPBATHS,HIPBATHS,True,0,8,8
18936,DEEPLY,DEEPLY,True,0,6,6
18937,TARZAN,TARZAN,True,0,6,6
18938,COMPLICATING,CONPLICATING,False,1,12,12
18939,SMUDGE,SMUDGE,True,0,6,6
18940,COMDR,COMDR,True,0,5,5
18941,CONFISCATORY,CONFISCATORY,True,0,12,12
18942,SPAS,SPAS,True,0,4,4
18943,TE,TE,True,0,2,2
18944,DEFERRALS,DEFERRALS,True,0,9,9
18945,FULLEN,FULLEX,False,1,6,6
18946,GLEANINGS,GLEANINGS,True,0,9,9
18947,ADDITIONS,ADDITIONS,True,0,9,9
18948,CANTU,CANTU,True,0,5,5
18949,THRALLS,THRALLS,True,0,7,7
18950,PARTITIONS,PARTITIONS,True,0,10,10
18951,FICTIVE,FICTIVE,True,0,7,7
18952,PAMIRS,PAMIRS,True,0,6,6
18953,794455,794455,True,0,6,6
18954,AMOEBA,AMOEBA,True,0,6,6
18955,CHLORINATED,CHLORINATED,True,0,11,11
18956,PRIDED,PRIDED,True,0,6,6
18957,PARVENU,PARKENU,False,1,7,7
18958,CALUMNIATION,CALUMINATION,False,2,12,12
18959,STABILIZED,STABILIZED,True,0,10,10
18960,OSCILLATIONS,OSCILLATIONS,True,0,12,12
18961,DIONYSIAN,DIONYSIAN,True,0,9,9
18962,SQUALLY,SQUALLY,True,0,7,7
18963,ROLLER,ROLLER,True,0,6,6
18964,REJECTED,REJECTED,True,0,8,8
18965,TELEPLAYS,TELEPLAYS,True,0,9,9
18966,NUMERALS,NUMERALS,True,0,8,8
18967,PLAIT,PLAIT,True,0,5,5
18968,VIANDS,VIANDS,True,0,6,6
18969,RECKON,RECKON,True,0,6,6
18970,SAVAGELY,SAVAGELY,True,0,8,8
18971,SLAT,SLAT,True,0,4,4
18972,RETALIATING,RETALIATING,True,0,11,11
18973,ITHACA,ITHACA,True,0,6,6
18974,FRAMER,FRAMER,True,0,6,6
18975,FIRMAMENT,FIRMEMANT,False,2,9,9
18976,SMORGASBORD,SMORGASBORD,True,0,11,11
18977,LAKEFRONT,LAKEFRONT,True,0,9,9
18978,CROOKEDEST,CROOKEDEST,True,0,10,10
18979,PEDOMETERS,PEDOMETERS,True,0,10,10
18980,HONEYCOMBS,HONEYCOMBS,True,0,10,10
18981,DECLINER,DEDLINER,False,1,8,8
18982,FILTERABLE,RLECERABLE,False,4,10,10
18983,TAILBOARD,TAILBOARD,True,0,9,9
18984,AMATEURISM,AMATEURISM,True,0,10,10
18985,ZIONS,ZIONS,True,0,5,5
18986,MULLENS,MULLERS,False,1,7,7
18987,VASTS,VASTS,True,0,5,5
18988,ILLINOISANS,ILLINOISANS,True,0,11,11
18989,SPOOKIER,SPOOKIER,True,0,8,8
18990,ASSURANCES,ASSURANCES,True,0,10,10
18991,REVERIE,REVERIE,True,0,7,7
18992,AEROBATICS,AEROBATICS,True,0,10,10
18993,POLYHEDRAL,POSTEDNAL,False,4,10,9
18994,SIMULTANEOUSLY,SIMEFTANEOUSLY,False,2,14,14
18995,SYNTHETICS,SYNTHETICS,True,0,10,10
18996,PAYEE,PAYEE,True,0,5,5
18997,OFFLOAD,OFFLOAD,True,0,7,7
18998,SKETCHILY,SKETCHILY,True,0,9,9
18999,KERENSKY,KERENSKY,True,0,8,8
19000,CLAWING,CLAWING,True,0,7,7
19001,LABELING,LABELING,True,0,8,8
19002,YORE,YORE,True,0,4,4
19003,EGOTISM,EGOTISM,True,0,7,7
19004,ENDLESS,ENDLESS,True,0,7,7
19005,WAFFLING,WAFFLING,True,0,8,8
19006,CRANBERRY,CRANBERRY,True,0,9,9
19007,SIMULCASTED,SIMULCASTED,True,0,11,11
19008,MISFIRE,MISFIRE,True,0,7,7
19009,CONNED,CONNED,True,0,6,6
19010,LARGENESS,LARGENESS,True,0,9,9
19011,QUOITED,QUOITED,True,0,7,7
19012,CORNED,CORNED,True,0,6,6
19013,CARPORTS,CARPORTS,True,0,8,8
19014,KEYING,KEYING,True,0,6,6
19015,GYMNAST,GYMNAST,True,0,7,7
19016,SPEARFISHES,SOEARFIENES,False,3,11,11
19017,CRISPER,CRISPER,True,0,7,7
19018,NOELS,NOELS,True,0,5,5
19019,MICROLIGHTS,GISAOLIGHTS,False,3,11,11
19020,PECULIAR,PECULIAR,True,0,8,8
19021,SHYLOCKIAN,SHYLACKIES,False,3,10,10
19022,BODYBELL,BODYBELL,True,0,8,8
19023,COREPOWER,COREPOWER,True,0,9,9
19024,OVERSELLING,OVERSELLING,True,0,11,11
19025,RECEPTIVENESS,RECEPTIVENESS,True,0,13,13
19026,HOFSTADTER,HOFSTADTER,True,0,10,10
19027,DARING,DARING,True,0,6,6
19028,ARMAND,ARMAND,True,0,6,6
19029,CONFRONTS,CONFRONTS,True,0,9,9
19030,CAMEOS,CAMEOS,True,0,6,6
19031,UNATTACHED,UNATTACHED,True,0,10,10
19032,OVULATED,OVULATED,True,0,8,8
19033,MAKEWEIGHT,MAKEWEIGHT,True,0,10,10
19034,JANGLES,JANGLES,True,0,7,7
19035,KOESTLER,KOESTLER,True,0,8,8
19036,DIFFRACT,DIFFRACT,True,0,8,8
19037,PCT,PCT,True,0,3,3
19038,NAUSEATED,NAUSEATED,True,0,9,9
19039,FARRAKHAN,FARRAKIHAN,False,1,9,10
19040,OUTINGS,OUTINGS,True,0,7,7
19041,AUSCULTATED,AUSCULTATED,True,0,11,11
19042,LIVELIER,LIVELIER,True,0,8,8
19043,MISINFORMED,MISINFORMED,True,0,11,11
19044,ONOMATOPOEIA,ONOMATOPOEIA,True,0,12,12
19045,GALLOWS,GALLOWS,True,0,7,7
19046,FACTITIOUS,PACTITIONS,False,2,10,10
19047,SKIRMISH,SKIRMISH,True,0,8,8
19048,DRAFTER,DRAFTER,True,0,7,7
19049,CIVILIZING,CIVILIZING,True,0,10,10
19050,BANDWAGON,BANDWAGON,True,0,9,9
19051,BULLIES,BULLIES,True,0,7,7
19052,KERASOTES,KERASOTES,True,0,9,9
19053,SOLICITUDE,SOLICITUDE,True,0,10,10
19054,YEARBOOK,YEARBOOK,True,0,8,8
19055,NAOMI,NAOMI,True,0,5,5
19056,RADIUM,RADIUM,True,0,6,6
19057,DITHER,DITHER,True,0,6,6
19058,GRAM,GRAM,True,0,4,4
19059,MKS,MKS,True,0,3,3
19060,ADMONISHING,ADMONISHING,True,0,11,11
19061,ATTITUDINIZED,ATTRTUADINIZED,False,2,13,14
19062,JILL,17,False,4,4,2
19063,SMEARIER,SMEARIER,True,0,8,8
19064,DISGORGING,ALSGORGING,False,2,10,10
19065,OXYACETYLENE,OXYACETYLEME,False,1,12,12
19066,ROUND,ROUND,True,0,5,5
19067,BULLSHIT,BULLSHIT,True,0,8,8
19068,ORTHOGRAPHY,ORTHOGRAPHY,True,0,11,11
19069,ARBITRARY,ARBITRARY,True,0,9,9
19070,ACQUAINTANCESHIP,COINTARCESH,False,7,16,11
19071,MILKEN,MILKEN,True,0,6,6
19072,REORDERING,REORDERING,True,0,10,10
19073,PARADOXES,PARADOXES,True,0,9,9
19074,ILEA,ILEA,True,0,4,4
19075,MILITIA,MIULITIA,False,1,7,8
19076,PORTRAITURE,PORTRAITURE,True,0,11,11
19077,PRINTINGS,PRINTINGS,True,0,9,9
19078,LYMPHOMAS,LYMPROUMS,False,3,9,9
19079,APPRECIATING,APPRECIATING,True,0,12,12
19080,MADDERS,MADDERS,True,0,7,7
19081,BENNETT,BENNETT,True,0,7,7
19082,ATHWART,ATHWART,True,0,7,7
19083,EXPEDIENCY,EXPEDIENCY,True,0,10,10
19084,CELTS,CELTS,True,0,5,5
19085,GAS,GAS,True,0,3,3
19086,WHIPPET,WINPPET,False,2,7,7
19087,STIPPLE,STIPPLE,True,0,7,7
19088,PUTREFIES,PUTREFIES,True,0,9,9
19089,GEOTHERMIC,GEOTHERMIC,True,0,10,10
19090,FEATURES,FEATURES,True,0,8,8
19091,MORRIS,MORRIS,True,0,6,6
19092,NIECES,NIECES,True,0,6,6
19093,CHANT,A,False,4,5,1
19094,OVERLIES,OVERLIES,True,0,8,8
19095,MASCARA,MASCARA,True,0,7,7
19096,MESSY,TREESY,False,3,5,6
19097,BEGOT,BEGOT,True,0,5,5
19098,DESERVED,DESERVED,True,0,8,8
19099,INGRATE,INGRATE,True,0,7,7
19100,PKG,PLG,False,1,3,3
19101,EUCLIDEAN,EUCLIDEAN,True,0,9,9
19102,KEYNOTES,KEYNOTES,True,0,8,8
19103,DECEPTIONS,DECEPTIONS,True,0,10,10
19104,RECEPTIVENESS,RECEPTIVENESS,True,0,13,13
19105,CALCIMINING,CALCININING,False,1,11,11
19106,RESPECTFULLY,RESPECTFULLY,True,0,12,12
19107,SELECTIONS,CILICTIONS,False,3,10,10
19108,YUK,YUK,True,0,3,3
19109,HOPES,HOPES,True,0,5,5
19110,DEBACLE,DEBACLE,True,0,7,7
19111,ENTRAPS,ENTRAPS,True,0,7,7
19112,NEOCLASSICISM,NEOCLASSICISM,True,0,13,13
19113,URSULINE,URSULINE,True,0,8,8
19114,TUTTIS,TUTTIS,True,0,6,6
19115,HALOING,HALOING,True,0,7,7
19116,ANNOY,ANNOY,True,0,5,5
19117,EXHIBITED,EXHIBITED,True,0,9,9
19118,REMOUNTED,REMOUNTED,True,0,9,9
19119,TASMAN,TASMAR,False,1,6,6
19120,SYRINGES,SYRINGES,True,0,8,8
19121,COMBO,COMBO,True,0,5,5
19122,BANDAGED,BANDAGED,True,0,8,8
19123,INDIVIDUALITY,INDIMIDUALITY,False,1,13,13
19124,UTILIZES,UTILIZES,True,0,8,8
19125,SEATMATES,SEATMATES,True,0,9,9
19126,STRAIN,STRAIN,True,0,6,6
19127,AUDIOVISUAL,AUDIOVISUAL,True,0,11,11
19128,BAYWATCH,BAYWIATCH,False,1,8,9
19129,OUTWEIGH,OUTWEIGH,True,0,8,8
19130,PETROLOGISTS,SEROLOGISTS,False,2,12,11
19131,EVENTS,EVENTS,True,0,6,6
19132,FLAMBOYANCE,FLAMBOYANCE,True,0,11,11
19133,CARTON,CARTON,True,0,6,6
19134,GELLER,GELER,False,1,6,5
19135,DEADHEADED,DEADHEADED,True,0,10,10
19136,BAMBOOZLING,BAMBOOZLING,True,0,11,11
19137,REPLICATORS,REPLICATORS,True,0,11,11
19138,SANDSTORMS,SANDSTORMS,True,0,10,10
19139,DISSEVER,DISSEVER,True,0,8,8
19140,DESPONDENT,DESPONDENT,True,0,10,10
19141,WIGGLERS,WIGGLERS,True,0,8,8
19142,ANNAPOLIS,ANNAPOLIS,True,0,9,9
19143,DANES,DANES,True,0,5,5
19144,CONTINUES,CONTINUES,True,0,9,9
19145,IMPENDED,IMPENATON,False,4,8,9
19146,EFFETE,EFFETE,True,0,6,6
19147,FREEDMAN,FREEDMAN,True,0,8,8
19148,OVERJOYING,OVERJOYING,True,0,10,10
19149,INTIMIDATED,INTIMIDATED,True,0,11,11
19150,SERVIETTES,SERVIETTES,True,0,10,10
19151,HUSKIEST,HUSKIEST,True,0,8,8
19152,DESIGNATION,DESIGNATION,True,0,11,11
19153,FOLDING,FOLDING,True,0,7,7
19154,ZLOTYS,ZLOTYN,False,1,6,6
19155,PLASHES,PLASHES,True,0,7,7
19156,CUBIC,CUBIC,True,0,5,5
19157,TRIBUNES,TRIBUNES,True,0,8,8
19158,PROFANING,PROFANING,True,0,9,9
19159,TATTLETALE,TATTLETALE,True,0,10,10
19160,LOITERER,LOITERER,True,0,8,8
19161,JODIE,JODIE,True,0,5,5
19162,BICYCLE,BICYCLE,True,0,7,7
19163,TUTORIALS,TUTORIALS,True,0,9,9
19164,IMMORALLY,IMMORALLY,True,0,9,9
19165,KODAK,KODAK,True,0,5,5
19166,MITERED,MITERED,True,0,7,7
19167,CONSCRIPTED,CONSCRIPTED,True,0,11,11
19168,SUREFIRE,SUREFIRE,True,0,8,8
19169,CRINKLIEST,CRINKLIEST,True,0,10,10
19170,CONVERGENCE,CONVERGENCE,True,0,11,11
19171,GM,GM,True,0,2,2
19172,UNDERUSED,UNDERUSED,True,0,9,9
19173,PENTAGRAM,PENTAGRAM,True,0,9,9
19174,MARLOWE,MARLOWE,True,0,7,7
19175,FASCINATED,FASCINATED,True,0,10,10
19176,DEFOLIATION,DEFOLIATION,True,0,11,11
19177,AFFRONTING,AFFRONTING,True,0,10,10
19178,INSTITUTIONS,INSTITUTIONS,True,0,12,12
19179,PLAICE,PLAICE,True,0,6,6
19180,BLOODTHIRSTINESS,BLOODTHIRSTINESS,True,0,16,16
19181,REGIME,REGIME,True,0,6,6
19182,WHITEHEAD,WHITEHEAD,True,0,9,9
19183,ANSELM,ANSELM,True,0,6,6
19184,HORSESHOED,HORSESHOED,True,0,10,10
19185,CASTE,CASTE,True,0,5,5
19186,DANG,DANG,True,0,4,4
19187,SQUEEGEEING,SQUEEGEEING,True,0,11,11
19188,TRAMWAYS,TRAMWAYS,True,0,8,8
19189,STUD,STUD,True,0,4,4
19190,UNCONSCIOUS,UNCONSCIOUS,True,0,11,11
19191,TALLER,TALLER,True,0,6,6
19192,DONALDSON,DONALDSON,True,0,9,9
19193,TRICEPS,TRICEPS,True,0,7,7
19194,TGEN,TGEN,True,0,4,4
19195,PREPOSITIONAL,PREPOSITIONAL,True,0,13,13
19196,SIGNETS,SIGNETS,True,0,7,7
19197,PEPPING,PEPPING,True,0,7,7
19198,HAPLESS,HAPLESS,True,0,7,7
19199,LEPRECHAUNS,LEPRECHAUMS,False,1,11,11
19200,LEONINE,LEONINE,True,0,7,7
19201,INTAGLIOS,INTAGLIOS,True,0,9,9
19202,MONOGAMY,MONOGAMY,True,0,8,8
19203,BAGS,BAGS,True,0,4,4
19204,BELIEF,BELIEF,True,0,6,6
19205,ACTIVATING,ACTIVATING,True,0,10,10
19206,DIETRICH,DIETRICH,True,0,8,8
19207,ENGAGEMENTS,ENGAGEMENTS,True,0,11,11
19208,MERELY,MERELY,True,0,6,6
19209,ADVANTAGEOUSLY,ADVANTAGEOUSLY,True,0,14,14
19210,ILLUMINATED,ILLUMINATED,True,0,11,11
19211,UNDERSCORED,UNDERSCORED,True,0,11,11
19212,IRAN,IRAN,True,0,4,4
19213,ZAMBIAN,ZAMBIAN,True,0,7,7
19214,BITUMEN,BITUMEN,True,0,7,7
19215,PLEADING,PLEADING,True,0,8,8
19216,ZSIGMONDY,ZSGMONDY,False,1,9,8
19217,HEIGHTENED,HEIGHTENED,True,0,10,10
19218,SASSING,SASSING,True,0,7,7
19219,OLYMPIA,OLYMPIA,True,0,7,7
19220,HIROHITO,HIROHITO,True,0,8,8
19221,CALCUTTA,CALCUTTA,True,0,8,8
19222,POURING,POURING,True,0,7,7
19223,DESIDERATE,DESIDERATE,True,0,10,10
19224,ARUBA,ARUBA,True,0,5,5
19225,CHOCOLATY,CHOCOLATY,True,0,9,9
19226,WESTERLIES,WESTERLIES,True,0,10,10
19227,IUD,LUD,False,1,3,3
19228,FEARFUL,ACARFUL,False,2,7,7
19229,GRAD,GRAD,True,0,4,4
19230,BLOCKBUSTER,BLOCKBUSTER,True,0,11,11
19231,HUITZILOPOTCHLI,HUTZLOPOTCHLY,False,3,15,13
19232,MINDING,MINDING,True,0,7,7
19233,UNDERSEAS,UNDERSEAS,True,0,9,9
19234,PERJURY,PERJURY,True,0,7,7
19235,GAWKED,GAWKED,True,0,6,6
19236,TOWHEE,TOWHEE,True,0,6,6
19237,UNPERSUADED,UNPERSUADED,True,0,11,11
19238,FOMENTING,FOMENTING,True,0,9,9
19239,UNDEREXPOSES,UNDEREXPOSES,True,0,12,12
19240,CONGRATULATE,CONGRATULATE,True,0,12,12
19241,MORAINES,MORAINES,True,0,8,8
19242,MARCHIONESSES,MARCHIONESSES,True,0,13,13
19243,INFLUENCE,INFLUENCE,True,0,9,9
19244,VERMICELLI,VERMICELI,False,1,10,9
19245,WT,WT,True,0,2,2
19246,GLARED,GLARED,True,0,6,6
19247,MORTISING,MORTISING,True,0,9,9
19248,WITTERING,WITTERING,True,0,9,9
19249,MEMBERSHIPS,MEMBERSHIPS,True,0,11,11
19250,CROSIERS,CROSIERS,True,0,8,8
19251,SACHS,SACHS,True,0,5,5
19252,MERLE,MERLE,True,0,5,5
19253,BUCKSAW,BUCKSAW,True,0,7,7
19254,STREPTOCOCCAL,STREPTOCOCCAL,True,0,13,13
19255,EMBARKATION,EMBARKATION,True,0,11,11
19256,CIRCUIT,CIRCUIT,True,0,7,7
19257,MOONLIGHT,MOONLIGHT,True,0,9,9
19258,MATERIALISM,MATERIALISM,True,0,11,11
19259,FLAGELLA,FLAGELLA,True,0,8,8
19260,TRAVELED,TRAVELED,True,0,8,8
19261,DECLARATIONS,DECLARATIONS,True,0,12,12
19262,SCHOOLBOOKS,SCHOOLBOOKS,True,0,11,11
19263,FOLKLORISTS,POLELORISTS,False,2,11,11
19264,PNEUMONIA,PNEUMONIA,True,0,9,9
19265,STATES,STATES,True,0,6,6
19266,INTIMATING,INTIMATING,True,0,10,10
19267,CRETANS,CRETANS,True,0,7,7
19268,LOIN,LOIN,True,0,4,4
19269,KNOWLEDGEABLY,UNONILEDGEABLY,False,3,13,14
19270,UMBRAGE,UMBRAGE,True,0,7,7
19271,ROBBERY,ROBBERY,True,0,7,7
19272,SISTERLY,SISTERLY,True,0,8,8
19273,DISENFRANCHISE,DISENFRANCHISE,True,0,14,14
19274,DEVON,DEVON,True,0,5,5
19275,BERNANKE,BERNANKE,True,0,8,8
19276,NOTICES,NOTICES,True,0,7,7
19277,REPRODUCED,REPRODUCED,True,0,10,10
19278,LEPTON,CLPPTEN,False,3,6,7
19279,DEAD,DEAD,True,0,4,4
19280,QUARTERBACK,QUARTERBACK,True,0,11,11
19281,HOGWASH,HOGWASH,True,0,7,7
19282,OCT,OCT,True,0,3,3
19283,BREADBOARD,BREADBOARD,True,0,10,10
19284,DEBUGGERS,DEBUGGERS,True,0,9,9
19285,SPUNKY,SPUNKY,True,0,6,6
19286,BASEBALL,BASEBALL,True,0,8,8
19287,SLIME,SLIME,True,0,5,5
19288,FABRICATION,FABRICATION,True,0,11,11
19289,AE,AE,True,0,2,2
19290,DECAMPMENT,DECAMPMENT,True,0,10,10
19291,PORTLIEST,POSTLIEST,False,1,9,9
19292,CATTINESS,CATTINESS,True,0,9,9
19293,APOLITICALLY,APOLITICALLY,True,0,12,12
19294,MYLARS,MYLARS,True,0,6,6
19295,DAVITS,DAVITS,True,0,6,6
19296,POTHOOKS,POTHOOKS,True,0,8,8
19297,DIDOES,DIDOES,True,0,6,6
19298,DERAILS,DERAILS,True,0,7,7
19299,SANS,SANS,True,0,4,4
19300,OLDENBURG,OLDEABURG,False,1,9,9
19301,HOMELESSNESS,HOMELESSNESS,True,0,12,12
19302,PROCEEDINGS,PROCEEDINGS,True,0,11,11
19303,HABERDASHERS,HABERDASHERS,True,0,12,12
19304,SISYPHUS,SISYPHOS,False,1,8,8
19305,DIGGING,DIGGING,True,0,7,7
19306,ARMANDO,ARMANDO,True,0,7,7
19307,MIRO,MIRO,True,0,4,4
19308,MINIATURE,MINIATURE,True,0,9,9
19309,PREDOMINATES,PREDOMINATES,True,0,12,12
19310,TURTLENECKED,TURTLENECKED,True,0,12,12
19311,BENTWOOD,BENTWOOD,True,0,8,8
19312,BISECTIONS,BISECTIONS,True,0,10,10
19313,CONTAGIOUSNESS,CONTAGIOUSNESS,True,0,14,14
19314,PIRATED,PIRATED,True,0,7,7
19315,ELATE,ELATE,True,0,5,5
19316,EPICENTERS,EPICENTERS,True,0,10,10
19317,SONJA,SONJA,True,0,5,5
19318,ESCHER,ESCHER,True,0,6,6
19319,SNEAKIER,SNEAKIER,True,0,8,8
19320,WELLY,WELLY,True,0,5,5
19321,LUBRICANT,LUBRICANT,True,0,9,9
19322,1946,1946,True,0,4,4
19323,SKYJACKERS,SKYJACKERS,True,0,10,10
19324,SICILY,SICY,False,2,6,4
19325,EXPLETIVES,EXPLETIVES,True,0,10,10
19326,SMUDGED,SMUDGED,True,0,7,7
19327,CHOREOGRAPHY,CHOREOGRAPHY,True,0,12,12
19328,DERAILLEUR,DERAILLEUR,True,0,10,10
19329,GENOCIDAL,GENOCIDAL,True,0,9,9
19330,ICEBOXES,ICEBOXES,True,0,8,8
19331,QUERULOUSNESS,QUECULOUSNESS,False,1,13,13
19332,MINUSES,MINUSES,True,0,7,7
19333,DIGRESSIVE,DIGRESSIVE,True,0,10,10
19334,VICIOUS,VICIOUS,True,0,7,7
19335,PICKAXED,PICKAXED,True,0,8,8
19336,WHOOPS,WHOOPS,True,0,6,6
19337,JAILHOUSES,JAILHOUSES,True,0,10,10
19338,FUG,FUG,True,0,3,3
19339,SUNBATHER,SUNBATHER,True,0,9,9
19340,TIREDLY,TIREDLY,True,0,7,7
19341,DEMURRING,DEMURRING,True,0,9,9
19342,COMMUTE,COMMUTE,True,0,7,7
19343,ENVELOPERS,ENVELOPERS,True,0,10,10
19344,UNSHEATHING,UNSHEATHING,True,0,11,11
19345,GINGRICH,GNSTEN,False,6,8,6
19346,STIFFEN,STIFFEN,True,0,7,7
19347,CURLS,CURLE,False,1,5,5
19348,OPAQUE,OPAQUE,True,0,6,6
19349,COCKSCOMBS,COCKSCOMBS,True,0,10,10
19350,DISAPPEARED,DISAPPEARED,True,0,11,11
19351,JILTING,JILTING,True,0,7,7
19352,CREDENTIAL,CREDENTIAL,True,0,10,10
19353,NESTLES,NESTLES,True,0,7,7
19354,DISDAINS,DISDAINS,True,0,8,8
19355,HANDSOMENESS,HANDSOMENESS,True,0,12,12
19356,MEMORIZED,MEMORIZED,True,0,9,9
19357,ELASTICIZE,ELASTICIZE,True,0,10,10
19358,DEVELOPING,DECLOPING,False,2,10,9
19359,SELLING,SELLING,True,0,7,7
19360,EXPORTS,EXPORTS,True,0,7,7
19361,MOTTO,MOTTO,True,0,5,5
19362,PADLOCKING,PADLOCKING,True,0,10,10
19363,SIMULACRUM,SIMULACRUM,True,0,10,10
19364,FORESAILS,FORESAILS,True,0,9,9
19365,SCUFFLES,SCUFFLES,True,0,8,8
19366,FIRECRACKERS,FIRECRACKERS,True,0,12,12
19367,THETA,THETA,True,0,5,5
19368,ENAMELINGS,ENAMELINGS,True,0,10,10
19369,CARCASSES,CARCASSES,True,0,9,9
19370,PROGNOSTICATING,PROGNOSTICATING,True,0,15,15
19371,APPROPRIATOR,APPROPRIATOR,True,0,12,12
19372,SCOUTER,SCOUTER,True,0,7,7
19373,LIND,LIND,True,0,4,4
19374,TSARISTS,TSARISTS,True,0,8,8
19375,DUES,DUES,True,0,4,4
19376,CRAPS,CRAPS,True,0,5,5
19377,SPIRITED,SPIRITED,True,0,8,8
19378,MUFFLING,MUFFLING,True,0,8,8
19379,PANICKED,PANICKED,True,0,8,8
19380,REINTEGRATING,REINTEGRATING,True,0,13,13
19381,LINEAL,LINEAL,True,0,6,6
19382,REAPPRAISING,REAPPRAISING,True,0,12,12
